image_id,format,target_size,file_path,brisque,niqe,nima,clip
testimages_fence,jpeg,125000,../imgs/jpeg_dec/125000/testimages_fence.png,46.09686279296875,5.944107893986381,5.398487567901611,0.522523820400238
testimages_ducks,jpeg,125000,../imgs/jpeg_dec/125000/testimages_ducks.png,36.08221435546875,6.969337555690071,4.944040298461914,0.7682892680168152
testimages_guitar_bridge,jpeg,125000,../imgs/jpeg_dec/125000/testimages_guitar_bridge.png,-7.63214111328125,4.417507972826528,4.885687351226807,0.607873797416687
testimages_sweets,jpeg,125000,../imgs/jpeg_dec/125000/testimages_sweets.png,21.63348388671875,4.083748957500078,4.387186050415039,0.5059790015220642
testimages_snails,jpeg,125000,../imgs/jpeg_dec/125000/testimages_snails.png,18.62957763671875,3.736919695264379,4.623416423797607,0.5620136260986328
testimages_guitar_head,jpeg,125000,../imgs/jpeg_dec/125000/testimages_guitar_head.png,23.76580810546875,2.93116882330691,4.762349605560303,0.8281447291374207
testimages_bananas,jpeg,125000,../imgs/jpeg_dec/125000/testimages_bananas.png,7.89715576171875,4.591974232000226,4.159381866455078,0.8171302676200867
testimages_keyboard_b,jpeg,125000,../imgs/jpeg_dec/125000/testimages_keyboard_b.png,19.91766357421875,4.000891577656635,4.227528095245361,0.564426839351654
testimages_scarf,jpeg,125000,../imgs/jpeg_dec/125000/testimages_scarf.png,43.15887451171875,5.8990744756355795,4.656291961669922,0.6517824530601501
testimages_multimeter,jpeg,125000,../imgs/jpeg_dec/125000/testimages_multimeter.png,12.33905029296875,2.6798022086280717,3.9763312339782715,0.6144963502883911
testimages_garden_table,jpeg,125000,../imgs/jpeg_dec/125000/testimages_garden_table.png,7.37518310546875,1.9053992702244682,4.6968841552734375,0.641067385673523
testimages_billiard_balls_b,jpeg,125000,../imgs/jpeg_dec/125000/testimages_billiard_balls_b.png,17.17498779296875,3.3911584798775984,4.803101539611816,0.45125046372413635
testimages_carrots,jpeg,125000,../imgs/jpeg_dec/125000/testimages_carrots.png,11.71209716796875,3.5106536296538433,5.351871013641357,0.5442879796028137
testimages_pencils_b,jpeg,125000,../imgs/jpeg_dec/125000/testimages_pencils_b.png,66.35711669921875,4.870069392708277,5.520557403564453,0.6153956651687622
testimages_tools_b,jpeg,125000,../imgs/jpeg_dec/125000/testimages_tools_b.png,11.95086669921875,5.242584537280147,4.671918869018555,0.745379626750946
